Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
ABW,Aruba,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,0.105546596441,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104929774539,0.104930038545,0,0
ADO,Andorra,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,5.559145495,5.55873852691,5.55833162663,5.55792479629,5.55751804012,5.55711134964,5.55670472911,5.55629817639,5.5558916936,5.5558916936,5.5558916936,5.5558916936,5.5558916936,5.5558916936,6.02911161455,6.02911161455,6.02911161455,6.02911161455,6.02911161455,6.02917932036,0,0
AFG,Afghanistan,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,0.432993228161,0.433000567575,0.433007918032,0.433015279844,0.4330226527,0.433030036444,0.433037431543,0.433044837374,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433052254405,0.433051634867,0,0
AGO,Angola,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,12.3998212281,12.3998220487,12.399822686,12.3998233313,12.3998239766,12.3998246299,12.3998252832,12.3998259444,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998266057,12.3998327002,0,0
ALB,Albania,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,4.33661483246,4.33645255471,4.33629005433,4.3361273487,4.39177416479,4.39160792828,5.99006390506,5.9898728724,5.9896815371,8.00635426134,8.00635426134,8.00635426134,8.15304512976,8.16643917494,8.71362146501,9.7896160228,9.7896160228,9.7896160228,9.7896160228,9.78970847265,0,0
ARE,United Arab Emirates,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,0.266885480597,0.266886484808,0.266889498711,0.267615790023,0.304184020779,0.304700223896,0.305230390174,0.305764345027,0.306298373383,0.306298373383,0.306298373383,5.32841057987,5.32841057987,5.61950331283,5.61950331283,5.61950331283,5.61950331283,5.61950331283,5.61950331283,5.61683075716,0,0
ARG,Argentina,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,4.58764384878,4.77246763254,5.06085528202,5.15629018214,5.23538637053,5.26006499633,5.34910834397,5.41982058393,5.41982795111,5.41982795111,5.41984898995,5.42543495596,5.42543495596,5.42543495596,5.42543495596,5.42543495596,5.42543495596,5.42543495596,5.42543495596,5.42543741528,0,0
ARM,Armenia,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,6.93069512615,6.93070817294,6.93071782749,6.93072613458,6.93073422608,6.93074237822,6.93075065162,6.93075893514,6.93076727928,6.93076727928,6.93076727928,6.93076727928,7.99134507701,7.99134507701,7.99134507701,7.99134507701,7.99134507701,7.99134507701,7.99134507701,7.9914121199,0,0
ASM,American Samoa,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,0.267522808351,0.310188083509,0.310627603734,0.31106660143,0.311505094174,0.31194307864,0.31238055103,0.312817532717,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313253991877,0.313241336722,0,0
ATG,Antigua and Barbuda,ER.LND.PTLD.ZS,Nationally terrestrial protected areas (% of total land area),0,1,6.43906098686,6.44131352871,6.4435604574,6.58704012039,6.58937480777,6.5916955556,6.59400202557,6.59629421767,6.59857092139,6.5985709192,6.5985709192,6.5985709192,6.5985709192,6.5985709192,6.59857092139,7.0113406103100004,7.0113406103100004,7.0113406103100004,7.0113406103100004,7.00324377169,0,0
